"Ano";"Tipo de Emenda";"Autor da emenda";"Número da emenda";"Localidade do gasto (Regionalização)";"Função";"Subfunção";"Valor empenhado";"Valor liquidado";"Valor pago";"Valor Restos a Pagar Inscritos";"Valor Restos a Pagar Cancelados";"Valor Restos a Pagar Pagos";
"2023";"Emenda Individual";"ELMANO FERRER";"0001";"MÚLTIPLO";"Saúde";"Atenção básica";"13.480.393,00";"13.480.393,00";"13.480.393,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LUCAS GONZALEZ";"0001";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"13.481.459,00";"13.281.459,00";"13.281.459,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JULIAN LEMOS";"0003";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"13.512.633,00";"13.512.633,00";"13.512.633,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"RENILDO CALHEIROS";"0003";"PERNAMBUCO (UF)";"Encargos especiais";"Outras transferências";"13.522.437,00";"13.522.437,00";"13.522.437,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"GENINHO ZULIANI";"0001";"SÃO PAULO (UF)";"Encargos especiais";"Outras transferências";"13.522.437,00";"13.522.437,00";"13.522.437,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"VALMIR ASSUNCAO";"0005";"BAHIA (UF)";"Encargos especiais";"Outras transferências";"13.607.156,00";"13.607.156,00";"13.607.156,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JOSE PRIANTE";"0003";"PARÁ (UF)";"Encargos especiais";"Outras transferências";"13.607.885,00";"13.607.885,00";"13.607.885,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LUIS TIBE";"0001";"MINAS GERAIS (UF)";"Encargos especiais";"Outras transferências";"13.607.885,00";"13.607.885,00";"13.607.885,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JESUS SERGIO";"0004";"TARAUACÁ - AC";"Encargos especiais";"Outras transferências";"13.607.885,00";"13.607.885,00";"13.607.885,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PINHEIRINHO";"0005";"MINAS GERAIS (UF)";"Encargos especiais";"Outras transferências";"13.607.886,00";"13.607.886,00";"13.607.886,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PAULO ABI-ACKEL";"0003";"MINAS GERAIS (UF)";"Encargos especiais";"Outras transferências";"13.607.886,00";"13.607.886,00";"13.607.886,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JONES MOURA";"0004";"RIO DE JANEIRO (UF)";"Desporto e lazer";"Desporto comunitário";"13.607.886,00";"13.607.885,99";"13.607.885,99";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LEONIDAS CRISTINO";"0005";"CEARÁ (UF)";"Encargos especiais";"Outras transferências";"13.611.876,00";"13.611.876,00";"13.611.876,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MAURO NAZIF";"0005";"RONDÔNIA (UF)";"Defesa nacional";"Assistência comunitária";"13.640.468,00";"2.313.455,91";"2.313.455,91";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"RANDOLFE RODRIGUES";"0001";"AMAPÁ (UF)";"Saúde";"Atenção básica";"13.671.761,00";"999.986,00";"999.986,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"CARLOS PORTINHO";"0001";"RIO DE JANEIRO (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"13.719.171,00";"13.719.171,00";"13.719.171,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MAILZA GOMES";"0010";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"13.736.636,00";"13.736.636,00";"13.736.636,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PAULO ROCHA";"0015";"PARÁ (UF)";"Encargos especiais";"Outras transferências";"13.753.996,00";"13.753.996,00";"13.753.996,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LUCAS BARRETO";"0005";"MÚLTIPLO";"Saúde";"Múltiplo";"13.757.076,00";"11.173.912,00";"11.173.912,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"DANRLEI DE DEUS HINTERHOLZ";"0005";"RIO GRANDE DO SUL (UF)";"Encargos especiais";"Outras transferências";"13.766.187,00";"13.766.187,00";"13.766.187,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ALUISIO MENDES";"0002";"MARANHÃO (UF)";"Agricultura";"Promoção da produção agropecuária";"13.770.806,69";"1.497.179,89";"1.492.444,91";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"FELICIO LATERCA";"0004";"RIO DE JANEIRO (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"13.829.792,00";"13.829.792,00";"13.829.792,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PEDRO LUPION";"0001";"PARANÁ (UF)";"Encargos especiais";"Outras transferências";"13.848.278,00";"13.848.278,00";"13.848.278,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"VAVA MARTINS";"0003";"Nacional";"Encargos especiais";"Outras transferências";"13.848.278,00";"13.848.278,00";"13.848.278,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"SILVIA CRISTINA";"0004";"RONDÔNIA (UF)";"Encargos especiais";"Outras transferências";"13.848.279,00";"13.848.279,00";"13.848.279,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"POMPEO DE MATTOS";"0003";"RIO GRANDE DO SUL (UF)";"Saúde";"Atenção básica";"13.848.279,00";"13.848.279,00";"13.848.279,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"NILSON PINTO";"0004";"MÚLTIPLO";"Múltiplo";"Múltiplo";"13.848.279,00";"13.848.279,00";"13.848.279,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"CARLOS ZARATTINI";"0001";"SÃO PAULO (UF)";"Encargos especiais";"Outras transferências";"13.852.267,00";"13.852.267,00";"13.852.267,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PAULO AZI";"0001";"BAHIA (UF)";"Encargos especiais";"Outras transferências";"13.852.267,00";"13.852.267,00";"13.852.267,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PROFESSORA ROSA NEIDE";"0011";"MATO GROSSO (UF)";"Encargos especiais";"Outras transferências";"13.865.951,00";"13.865.951,00";"13.865.951,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PROFESSORA DORINHA SEABRA REZENDE";"0005";"TOCANTINS (UF)";"Saúde";"Atenção básica";"13.877.563,00";"13.877.563,00";"13.877.563,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MARCELO ARO";"0005";"MINAS GERAIS (UF)";"Saúde";"Atenção básica";"13.893.220,00";"13.893.220,00";"13.893.220,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ROMARIO";"0003";"RIO DE JANEIRO (UF)";"Saúde";"Atenção básica";"13.916.858,00";"13.916.858,00";"13.916.858,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MAURO BENEVIDES FILHO";"0007";"CEARÁ (UF)";"Encargos especiais";"Outras transferências";"13.921.711,00";"13.921.711,00";"13.921.711,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ALCEU MOREIRA";"0005";"RIO GRANDE DO SUL (UF)";"Encargos especiais";"Outras transferências";"13.922.487,00";"13.922.487,00";"13.922.487,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"RAFAEL MOTTA";"0003";"RIO GRANDE DO NORTE (UF)";"Saúde";"Atenção básica";"13.939.150,00";"13.839.150,00";"13.839.150,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MARCEL VAN HATTEM";"0007";"MÚLTIPLO";"Saúde";"Múltiplo";"13.941.857,00";"2.955.093,00";"2.955.093,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"CHRISTINO AUREO";"0001";"CAMPOS DOS GOYTACAZES - RJ";"Saúde";"Assistência hospitalar e ambulatorial";"13.943.776,00";"12.056.149,00";"12.056.149,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"WALDENOR PEREIRA";"0008";"BAHIA (UF)";"Encargos especiais";"Outras transferências";"13.951.697,00";"13.951.697,00";"13.951.697,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"FERNANDO RODOLFO";"0006";"PERNAMBUCO (UF)";"Encargos especiais";"Outras transferências";"14.000.000,00";"14.000.000,00";"14.000.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"POMPEO DE MATTOS";"0001";"RIO GRANDE DO SUL (UF)";"Encargos especiais";"Outras transferências";"14.015.186,00";"14.015.186,00";"14.015.186,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"VALMIR ASSUNCAO";"0003";"BAHIA (UF)";"Saúde";"Atenção básica";"14.039.800,00";"14.039.800,00";"14.039.800,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"FABIO HENRIQUE";"0001";"SERGIPE (UF)";"Saúde";"Atenção básica";"14.055.801,00";"13.955.801,00";"13.955.801,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JAQUES WAGNER";"0017";"BAHIA (UF)";"Encargos especiais";"Outras transferências";"14.086.851,00";"14.086.851,00";"14.086.851,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ENIO VERRI";"0001";"PARANÁ (UF)";"Saúde";"Atenção básica";"14.096.650,00";"14.096.650,00";"14.096.650,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JOSE GUIMARAES";"0005";"CEARÁ (UF)";"Saúde";"Atenção básica";"14.100.638,00";"14.100.638,00";"14.100.638,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PAULO ABI-ACKEL";"0001";"MINAS GERAIS (UF)";"Saúde";"Atenção básica";"14.107.887,00";"14.107.887,00";"14.107.887,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"TADEU ALENCAR";"0007";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"14.113.550,00";"14.113.550,00";"14.113.550,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MERLONG SOLANO";"0005";"PIAUÍ (UF)";"Saúde";"Atenção básica";"14.135.686,00";"13.747.743,00";"13.747.743,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"AFONSO HAMM";"0004";"RIO GRANDE DO SUL (UF)";"Encargos especiais";"Outras transferências";"14.151.867,00";"14.151.867,00";"14.151.867,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ROMARIO";"0005";"RIO DE JANEIRO (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"14.167.568,00";"14.167.568,00";"14.167.568,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"CLEBER VERDE";"0005";"MARANHÃO (UF)";"Encargos especiais";"Outras transferências";"14.174.120,00";"14.174.120,00";"14.174.120,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JOSEILDO RAMOS";"0006";"BAHIA (UF)";"Saúde";"Atenção básica";"14.210.695,00";"14.210.695,00";"14.210.695,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JOAQUIM PASSARINHO";"0003";"PARÁ (UF)";"Encargos especiais";"Outras transferências";"14.257.042,00";"14.257.042,00";"14.257.042,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MAURO BENEVIDES FILHO";"0005";"CEARÁ (UF)";"Saúde";"Atenção básica";"14.296.538,00";"13.777.713,00";"13.777.713,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ALESSANDRO VIEIRA";"0003";"SERGIPE (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"14.300.551,00";"11.338.476,00";"11.338.476,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LUCAS REDECKER";"0001";"RIO GRANDE DO SUL (UF)";"Encargos especiais";"Outras transferências";"14.341.029,00";"14.341.029,00";"14.341.029,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"DANIEL TRZECIAK";"0001";"Sul";"Encargos especiais";"Outras transferências";"14.374.173,00";"14.374.173,00";"14.374.173,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"DARIO BERGER";"0018";"SÃO JOSÉ - SC";"Encargos especiais";"Outras transferências";"14.379.086,00";"14.379.086,00";"14.379.086,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"DARIO BERGER";"0004";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"14.379.086,00";"14.379.086,00";"14.379.086,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"GLAUSTIN DA FOKUS";"0006";"GOIÁS (UF)";"Encargos especiais";"Outras transferências";"14.407.318,00";"14.407.318,00";"14.407.318,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"DAMIAO FELICIANO";"0003";"PARAÍBA (UF)";"Encargos especiais";"Outras transferências";"14.412.882,00";"14.412.882,00";"14.412.882,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MAURICIO DZIEDRICKI";"0002";"RIO GRANDE DO SUL (UF)";"Encargos especiais";"Outras transferências";"14.418.502,00";"14.418.502,00";"14.418.502,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"GREYCE ELIAS";"0001";"MINAS GERAIS (UF)";"Encargos especiais";"Outras transferências";"14.418.502,00";"14.418.502,00";"14.418.502,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MARIO NEGROMONTE JR.";"0002";"BAHIA (UF)";"Saúde";"Atenção básica";"14.418.502,00";"14.418.502,00";"14.418.502,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LUIS MIRANDA";"0002";"Nacional";"Múltiplo";"Múltiplo";"14.420.877,50";"13.170.877,49";"13.170.877,49";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"CHARLLES EVANGELISTA";"0001";"Sudeste";"Encargos especiais";"Outras transferências";"14.421.760,00";"14.421.760,00";"14.421.760,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ONYX LORENZONI";"0002";"RIO GRANDE DO SUL (UF)";"Encargos especiais";"Outras transferências";"14.422.489,00";"14.422.489,00";"14.422.489,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"SUBTENENTE GONZAGA";"0004";"MINAS GERAIS (UF)";"Encargos especiais";"Outras transferências";"14.422.490,00";"14.422.490,00";"14.422.490,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LUIZAO GOULART";"0006";"PARANÁ (UF)";"Encargos especiais";"Outras transferências";"14.422.490,00";"14.422.490,00";"14.422.490,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"CAPITAO AUGUSTO";"0003";"SÃO PAULO (UF)";"Encargos especiais";"Outras transferências";"14.422.490,00";"14.422.490,00";"14.422.490,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JOSIAS GOMES";"0002";"BAHIA (UF)";"Saúde";"Atenção básica";"14.422.492,00";"14.422.492,00";"14.422.492,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JOSE NELTO";"0002";"GOIÁS (UF)";"Saúde";"Atenção básica";"14.422.492,00";"14.422.492,00";"14.422.492,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LEUR LOMANTO JUNIOR";"0001";"BAHIA (UF)";"Saúde";"Atenção básica";"14.422.492,00";"14.422.492,00";"14.422.492,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MERLONG SOLANO";"0002";"PIAUÍ (UF)";"Encargos especiais";"Outras transferências";"14.455.074,00";"14.455.074,00";"14.455.074,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"RAFAEL MOTTA";"0001";"RIO GRANDE DO NORTE (UF)";"Encargos especiais";"Outras transferências";"14.464.565,00";"14.464.565,00";"14.464.565,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"CLAUDIO CAJADO";"0006";"BAHIA (UF)";"Saúde";"Atenção básica";"14.512.188,00";"14.512.188,00";"14.512.188,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ALCIDES RODRIGUES";"0005";"GOIÁS (UF)";"Encargos especiais";"Outras transferências";"14.560.468,00";"14.560.468,00";"14.560.468,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"FABIO SCHIOCHET";"0002";"SANTA CATARINA (UF)";"Saúde";"Atenção básica";"14.597.492,00";"14.597.492,00";"14.597.492,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MARIA DO CARMO ALVES";"0001";"SERGIPE (UF)";"Saúde";"Atenção básica";"14.600.000,00";"14.600.000,00";"14.600.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"HUMBERTO COSTA";"0001";"PERNAMBUCO (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"14.613.734,00";"14.613.734,00";"14.613.734,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"VERMELHO";"0003";"PARANÁ (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"14.662.883,00";"14.662.883,00";"14.662.883,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ALEXANDRE FROTA";"0002";"CARAPICUÍBA - SP";"Encargos especiais";"Outras transferências";"14.662.883,00";"14.662.883,00";"14.662.883,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"FABIO TRAD";"0003";"MATO GROSSO DO SUL (UF)";"Encargos especiais";"Outras transferências";"14.662.883,00";"14.662.883,00";"14.662.883,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"VINICIUS FARAH";"0004";"MÚLTIPLO";"Múltiplo";"Múltiplo";"14.662.883,00";"13.663.883,00";"13.663.883,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MARCON";"0003";"RIO GRANDE DO SUL (UF)";"Encargos especiais";"Outras transferências";"14.662.883,00";"14.662.883,00";"14.662.883,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JULIAN LEMOS";"0001";"PARAÍBA (UF)";"Encargos especiais";"Outras transferências";"14.662.883,00";"14.662.883,00";"14.662.883,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LEO MOTTA";"0012";"MINAS GERAIS (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"14.662.883,00";"10.192.883,00";"10.192.883,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"FRANCO CARTAFINA";"0002";"MINAS GERAIS (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"14.662.883,00";"14.662.883,00";"14.662.883,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"CRISTIANO VALE";"0002";"PARÁ (UF)";"Encargos especiais";"Outras transferências";"14.666.872,00";"14.666.872,00";"14.666.872,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"SERGIO SOUZA";"0003";"PARANÁ (UF)";"Encargos especiais";"Outras transferências";"14.666.872,00";"14.666.872,00";"14.666.872,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ZE NETO";"0005";"BAHIA (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"14.666.873,00";"14.666.873,00";"14.666.873,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ADRIANO DO BALDY";"0009";"GOIÁS (UF)";"Encargos especiais";"Outras transferências";"14.670.861,00";"14.670.861,00";"14.670.861,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ALINE GURGEL";"0008";"AMAPÁ (UF)";"Encargos especiais";"Outras transferências";"14.673.011,00";"14.673.011,00";"14.673.011,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"DANIELA DO WAGUINHO";"0012";"RIO DE JANEIRO (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"14.699.189,00";"14.699.189,00";"14.699.189,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"EDUARDO GIRAO";"0002";"CEARÁ (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"14.706.901,00";"6.994.517,00";"6.994.517,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LEO DE BRITO";"0006";"ACRE (UF)";"Encargos especiais";"Outras transferências";"14.736.082,00";"14.736.082,00";"14.736.082,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ELIZIANE GAMA";"0002";"MARANHÃO (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"14.742.227,00";"22.799.438,00";"22.799.438,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LEUR LOMANTO JUNIOR";"0003";"BAHIA (UF)";"Encargos especiais";"Outras transferências";"14.748.332,00";"14.748.332,00";"14.748.332,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"PAULO PAIM";"0008";"RIO GRANDE DO SUL (UF)";"Saúde";"Atenção básica";"14.752.767,00";"14.752.767,00";"14.752.767,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ROBERTO ROCHA";"0003";"MARANHÃO (UF)";"Saúde";"Atenção básica";"14.757.208,00";"14.757.208,00";"14.757.208,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ROBERTO ROCHA";"0002";"MARANHÃO (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"14.757.208,00";"14.757.208,00";"14.757.208,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ELIZIANE GAMA";"0001";"MARANHÃO (UF)";"Saúde";"Atenção básica";"14.757.208,00";"14.757.208,00";"14.757.208,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MARGARETE COELHO";"0003";"PIAUÍ (UF)";"Saúde";"Atenção básica";"14.764.003,00";"14.764.003,00";"14.764.003,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"SANDERSON";"0007";"RIO GRANDE DO SUL (UF)";"Encargos especiais";"Outras transferências";"14.801.696,00";"14.801.696,00";"14.801.696,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"CLARISSA GAROTINHO";"0002";"CAMPOS DOS GOYTACAZES - RJ";"Saúde";"Assistência hospitalar e ambulatorial";"14.806.752,00";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LUISA CANZIANI";"0011";"PARANÁ (UF)";"Saúde";"Atenção básica";"14.836.480,00";"14.836.480,00";"14.836.480,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ROSE DE FREITAS";"0013";"ESPÍRITO SANTO (UF)";"Agricultura";"Promoção da produção agropecuária";"14.837.807,14";"3.000.000,00";"3.000.000,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"JOAO MAIA";"0007";"RIO GRANDE DO NORTE (UF)";"Encargos especiais";"Outras transferências";"14.839.558,00";"14.839.558,00";"14.839.558,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"RICARDO BARROS";"0002";"PARANÁ (UF)";"Encargos especiais";"Outras transferências";"14.843.500,00";"14.843.500,00";"14.843.500,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"LIDICE DA MATA";"0011";"BAHIA (UF)";"Múltiplo";"Múltiplo";"14.851.694,00";"14.851.694,00";"14.851.694,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"GILSON MARQUES";"0007";"SANTA CATARINA (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"14.875.570,00";"14.875.570,00";"14.875.570,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"DIEGO ANDRADE";"0002";"MINAS GERAIS (UF)";"Encargos especiais";"Outras transferências";"14.910.355,00";"14.910.355,00";"14.910.355,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"AROLDO MARTINS";"0001";"PARANÁ (UF)";"Encargos especiais";"Outras transferências";"14.911.253,00";"14.911.253,00";"14.911.253,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ANDRE DE PAULA";"0005";"PERNAMBUCO (UF)";"Encargos especiais";"Outras transferências";"14.911.253,00";"14.911.253,00";"14.911.253,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"ELMAR NASCIMENTO";"0001";"Nacional";"Encargos especiais";"Outras transferências";"14.911.253,00";"14.911.253,00";"14.911.253,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"MARCOS DO VAL";"0004";"ESPÍRITO SANTO (UF)";"Segurança pública";"Policiamento";"14.937.243,80";"0,00";"0,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"EUCLYDES PETTERSEN";"0006";"MINAS GERAIS (UF)";"Encargos especiais";"Outras transferências";"15.050.968,00";"15.050.968,00";"15.050.968,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual";"BETO ROSADO";"0003";"RIO GRANDE DO NORTE (UF)";"Encargos especiais";"Outras transferências";"15.051.697,00";"15.051.697,00";"15.051.697,00";"0,00";"0,00";"0,00";
